Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1707084000.0 2500.01 NA 234 0 NA NA NA NA NA 368 0 NA NA NA NA NA 10536 139 NA NA NA NA NA 5069 235 NA NA NA NA
1707084000.0 2500.4 NA 193 0 NA NA NA NA NA 313 0 NA NA NA NA NA 7937 144 NA NA NA NA NA 5595 281 NA NA NA NA
1707084000.0 250199.0 386 NA NA NA NA NA NA 574 NA NA NA NA NA NA 1760 NA NA NA NA NA NA 1219 NA NA NA NA NA NA
1707084000.0 250199.17 382 NA NA NA NA NA NA 573 NA NA NA NA NA NA 1896 NA NA NA NA NA NA 1371 NA NA NA NA NA NA
1707084000.0 250200.1 160 394 351 NA NA NA NA 274 570 520 NA NA NA NA 1533 609 1679 NA NA NA NA 983 649 1566 NA NA NA NA
1707084000.0 250202.17 NA 504 581 0 NA NA NA NA 704 821 0 NA NA NA NA 6665 2506 423 NA NA NA NA 2705 2112 501 NA NA NA
1707084000.0 250203.17 NA 495 564 0 NA NA NA NA 715 770 0 NA NA NA NA 6566 2317 432 NA NA NA NA 2439 2276 535 NA NA NA
1707084000.0 250204.18 NA 538 600 0 NA NA NA NA 793 871 0 NA NA NA NA 8151 2747 424 NA NA NA NA 3170 2113 503 NA NA NA
1707084000.0 250205.18 NA 535 598 0 NA NA NA NA 781 845 0 NA NA NA NA 7730 2758 413 NA NA NA NA 2971 2300 464 NA NA NA
1707084000.0 250399.0 298 NA NA NA NA NA NA 416 NA NA NA NA NA NA 622 NA NA NA NA NA NA 807 NA NA NA NA NA NA
1707084000.0 250399.17 354 NA NA NA NA NA NA 485 NA NA NA NA NA NA 853 NA NA NA NA NA NA 786 NA NA NA NA NA NA
1707084000.0 250399.18 357 NA NA NA NA NA NA 488 NA NA NA NA NA NA 878 NA NA NA NA NA NA 694 NA NA NA NA NA NA
1707084000.0 250400.17 520 0 195 NA NA NA NA 712 0 294 NA NA NA NA 975 235 570 NA NA NA NA 976 336 754 NA NA NA NA
1707084000.0 250400.18 532 0 196 NA NA NA NA 709 0 294 NA NA NA NA 981 246 566 NA NA NA NA 920 535 809 NA NA NA NA
1707084000.0 250402.0 456 0 193 NA NA NA NA 618 0 285 NA NA NA NA 909 223 583 NA NA NA NA 954 457 880 NA NA NA NA
1707084000.0 250402.17 524 0 195 NA NA NA NA 692 0 292 NA NA NA NA 1013 247 601 NA NA NA NA 906 405 823 NA NA NA NA
