Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1707084000.0 140.002 NA 195 496 0 NA NA NA NA 290 687 0 NA NA NA NA 478 2695 310 NA NA NA NA 488 2506 474 NA NA NA
1707084000.0 140.005 NA 194 451 0 NA NA NA NA 283 694 0 NA NA NA NA 286 2188 294 NA NA NA NA 372 2281 349 NA NA NA
1707084000.0 140.009 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 147 1974 475 NA NA NA NA 300 2866 570 NA NA NA
1707084000.0 140.011 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 146 1900 486 NA NA NA NA 244 2225 640 NA NA NA
1707084000.0 140.05 NA 193 571 0 NA NA NA NA 279 817 0 NA NA NA NA 518 10684 304 NA NA NA NA 553 3939 364 NA NA NA
1707084000.0 140.11 NA 186 570 0 NA NA NA NA 268 823 0 NA NA NA NA 560 11928 314 NA NA NA NA 538 4563 478 NA NA NA
1707084000.0 140.202 NA 279 NA NA NA NA NA NA 376 NA NA NA NA NA NA 1824 NA NA NA NA NA NA 1439 NA NA NA NA NA
1707084000.0 140.51 NA 101 277 0 NA NA NA NA 156 410 0 NA NA NA NA 337 1188 230 NA NA NA NA 474 1087 338 NA NA NA
1707084000.0 140.54 NA 386 0 NA NA NA NA NA 650 0 NA NA NA NA NA 1733 257 NA NA NA NA NA 1653 356 NA NA NA NA
1707084000.0 140.5611 NA 252 0 NA NA NA NA NA 365 0 NA NA NA NA NA 2018 142 NA NA NA NA NA 1490 194 NA NA NA NA
1707084000.0 140.57 NA 539 0 NA NA NA NA NA 775 0 NA NA NA NA NA 2079 307 NA NA NA NA NA 1506 416 NA NA NA NA
1707084000.0 140.6 NA 105 417 0 NA NA NA NA 162 601 0 NA NA NA NA 107 855 278 NA NA NA NA 184 1128 328 NA NA NA
1707084000.0 140.61 NA 427 0 NA NA NA NA NA 612 0 NA NA NA NA NA 1557 279 NA NA NA NA NA 1049 335 NA NA NA NA
1707084000.0 141.004 NA 400 618 0 NA NA NA NA 559 835 0 NA NA NA NA 1226 4174 359 NA NA NA NA 1204 3236 442 NA NA NA
1707084000.0 141.009 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 882 4132 936 NA NA NA NA 784 4764 1139 NA NA NA
1707084000.0 141.036 NA 390 617 0 NA NA NA NA 564 809 0 NA NA NA NA 1555 5780 361 NA NA NA NA 1112 3643 416 NA NA NA
1707084000.0 144.6 NA 368 NA NA NA NA NA NA 527 NA NA NA NA NA NA 2525 NA NA NA NA NA NA 2799 NA NA NA NA NA
1707084000.0 145.0 151 185 267 0 NA NA NA 238 254 392 0 NA NA NA 1532 243 680 211 NA NA NA 1720 392 947 266 NA NA NA
1707084000.0 148.0 133 250 448 0 NA NA NA 214 340 628 0 NA NA NA 736 526 1447 379 NA NA NA 998 803 2187 422 NA NA NA
1707084000.0 150.0 96 230 361 0 NA NA NA 228 315 544 0 NA NA NA 1627 289 764 258 NA NA NA 1893 592 1148 407 NA NA NA
1707084000.0 158.0 144 227 482 121 0 NA NA 229 311 677 188 0 NA NA 1749 294 1443 216 442 NA NA 2094 704 1988 306 551 NA NA
1707084000.0 158.01 NA 223 0 NA NA NA NA NA 327 0 NA NA NA NA NA 1587 150 NA NA NA NA NA 1412 194 NA NA NA NA
1707084000.0 158.1 NA 275 496 0 NA NA NA NA 364 677 0 NA NA NA NA 388 1490 444 NA NA NA NA 434 1918 530 NA NA NA
1707084000.0 158.3 NA 272 489 0 NA NA NA NA 358 681 0 NA NA NA NA 377 1479 462 NA NA NA NA 504 2109 645 NA NA NA
1707084000.0 159.0 152 227 426 120 0 NA NA 234 307 660 180 0 NA NA 1858 269 1234 226 436 NA NA 2184 395 1717 379 620 NA NA
1707084000.0 159.02 154 227 121 451 120 0 NA 237 313 170 652 188 0 NA 1887 278 150 1235 218 418 NA 2071 463 483 1740 319 537 NA
1707084000.0 159.03 140 213 113 281 195 NA NA 222 299 161 430 265 NA NA 1076 231 141 485 415 NA NA 1155 249 383 656 516 NA NA
1707084000.0 159.1 157 262 478 0 NA NA NA 236 352 680 0 NA NA NA 2297 378 1287 413 NA NA NA 1269 293 1218 463 NA NA NA
1707084000.0 160.02 145 229 118 443 121 0 NA 238 310 164 661 181 0 NA 1335 305 142 1196 221 406 NA 1524 401 403 1796 297 505 NA
1707084000.0 160.03 171 256 145 305 202 NA NA 253 340 192 442 274 NA NA 2908 412 155 551 415 NA NA 2860 407 285 691 496 NA NA
1707084000.0 160.2 152 285 483 0 NA NA NA 231 387 679 0 NA NA NA 1515 615 1276 415 NA NA NA 1182 537 1606 500 NA NA NA
1707084000.0 160.501 172 259 146 472 191 NA NA 252 346 190 761 266 NA NA 3050 404 150 1536 404 NA NA 3065 412 209 1619 523 NA NA
1707084000.0 2017.11 492 0 207 171 NA NA NA 647 0 292 258 NA NA NA 1067 274 695 399 NA NA NA 1156 469 793 466 NA NA NA
1707084000.0 2017.12 496 0 203 164 NA NA NA 663 0 289 245 NA NA NA 902 249 590 382 NA NA NA 1260 307 884 450 NA NA NA
1707084000.0 2017.13 495 0 NA NA NA NA NA 644 0 NA NA NA NA NA 879 357 NA NA NA NA NA 832 497 NA NA NA NA NA
1707084000.0 2017.5 489 0 200 163 NA NA NA 628 0 292 254 NA NA NA 881 265 575 398 NA NA NA 1180 488 713 571 NA NA NA
1707084000.0 2017.6 495 0 208 159 NA NA NA 625 0 291 263 NA NA NA 938 256 588 421 NA NA NA 1185 356 720 688 NA NA NA
1707084000.0 2017.7 448 0 203 167 NA NA NA 632 0 290 252 NA NA NA 869 251 570 385 NA NA NA 1172 381 739 441 NA NA NA
1707084000.0 2017.8 224 NA NA NA NA NA NA 320 NA NA NA NA NA NA 665 NA NA NA NA NA NA 532 NA NA NA NA NA NA
1707084000.0 2018.1 495 0 197 173 NA NA NA 634 0 293 261 NA NA NA 933 261 597 409 NA NA NA 1119 325 889 453 NA NA NA
1707084000.0 2018.11 504 0 208 173 NA NA NA 651 0 288 256 NA NA NA 1075 276 712 423 NA NA NA 1073 504 959 545 NA NA NA
